trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y
2,16.95758295059204,-2.0,358.0,-0.046640625000000005,8.378194444444444,-54.4000244140625,1.0,365.0,262.0
2,16.970268726348877,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,16.97796320915222,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,16.984833240509033,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,16.991770267486572,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,16.9986732006073,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.005594730377197,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.012529611587524,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.019453048706055,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.026408433914185,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.033321857452393,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.040273666381836,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.047216653823853,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.054174661636353,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.06112027168274,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.06906485557556,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.07597804069519,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.083932638168335,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.090830326080322,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.097810745239258,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.104731798171997,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.111677169799805,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.118621826171875,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.125540256500244,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.132501363754272,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.139446020126343,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.146364450454712,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.153318166732788,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.160285472869873,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.16722345352173,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.174182415008545,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.181108713150024,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.188079357147217,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.19502305984497,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.201950788497925,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.20888876914978,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.215816974639893,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.222787380218506,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.229689121246338,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.23668885231018,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.24359893798828,-2.0,358.0,-0.046640625000000005,8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.25014328956604,-2.0,357.0,-0.046640625000000005,8.354791666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.257121801376343,-1.0,353.0,-0.023320312500000002,8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.26410698890686,1.0,347.0,0.023320312500000002,8.12076388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.270979642868042,4.0,339.0,0.09328125000000001,7.933541666666668,-55.5999755859375,-1.0,365.0,262.0
2,17.27797555923462,6.0,330.0,0.13992187500000003,7.722916666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.28497004508972,8.0,317.0,0.18656250000000002,7.418680555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.291971683502197,12.0,302.0,0.27984375000000006,7.067638888888889,-55.5999755859375,-1.0,365.0,262.0
2,17.298974752426147,14.0,288.0,0.32648437500000005,6.74,-55.5999755859375,-1.0,365.0,262.0
2,17.305976152420044,19.0,268.0,0.4430859375,6.271944444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.312973022460938,23.0,246.0,0.5363671875,5.757083333333334,-55.5999755859375,-1.0,365.0,262.0
2,17.31997847557068,27.0,224.0,0.6296484375000001,5.242222222222223,-55.5999755859375,-1.0,365.0,262.0
2,17.32697343826294,31.0,200.0,0.7229296875000001,4.680555555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.333975553512573,36.0,169.0,0.8395312500000001,3.9550694444444447,-55.5999755859375,-1.0,365.0,262.0
2,17.340960264205933,41.0,140.0,0.9561328125000002,3.276388888888889,-55.5999755859375,-1.0,365.0,262.0
2,17.3479745388031,46.0,110.0,1.072734375,2.5743055555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.3549861907959,51.0,75.0,1.1893359375,1.7552083333333335,-55.5999755859375,-1.0,365.0,262.0
2,17.36101984977722,56.0,48.0,1.3059375000000002,1.1233333333333335,-55.5999755859375,-1.0,365.0,262.0
2,17.367973566055298,62.0,21.0,1.4458593750000002,0.4914583333333334,-55.5999755859375,-1.0,365.0,262.0
2,17.374963760375977,67.0,-6.0,1.5624609375000003,-0.1404166666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.38197088241577,74.0,-34.0,1.7257031250000001,-0.7956944444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.38896155357361,79.0,-52.0,1.8423046875000002,-1.2169444444444446,-55.5999755859375,-1.0,365.0,262.0
2,17.395971298217773,85.0,-74.0,1.9822265625000002,-1.7318055555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.402968883514404,89.0,-91.0,2.0755078125,-2.129652777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.409971952438354,94.0,-110.0,2.1921093750000002,-2.5743055555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.41697645187378,96.0,-123.0,2.2387500000000005,-2.878541666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.423972368240356,98.0,-134.0,2.2853906250000002,-3.1359722222222226,-55.5999755859375,-1.0,365.0,262.0
2,17.43096423149109,98.0,-145.0,2.2853906250000002,-3.393402777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.437971115112305,98.0,-157.0,2.2853906250000002,-3.6742361111111115,-55.5999755859375,-1.0,365.0,262.0
2,17.44497299194336,98.0,-166.0,2.2853906250000002,-3.8848611111111113,-55.5999755859375,-1.0,365.0,262.0
2,17.45197296142578,97.0,-174.0,2.2620703125,-4.0720833333333335,-55.5999755859375,-1.0,365.0,262.0
2,17.45896005630493,95.0,-182.0,2.2154296875000004,-4.259305555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.46596884727478,93.0,-189.0,2.1687890625,-4.423125000000001,-55.5999755859375,-1.0,365.0,262.0
2,17.472971200942993,89.0,-196.0,2.0755078125,-4.586944444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.47996187210083,85.0,-203.0,1.9822265625000002,-4.750763888888889,-55.5999755859375,-1.0,365.0,262.0
2,17.48697280883789,81.0,-210.0,1.8889453125000002,-4.914583333333334,-55.5999755859375,-1.0,365.0,262.0
2,17.4930100440979,77.0,-215.0,1.7956640625000002,-5.0315972222222225,-55.5999755859375,-1.0,365.0,262.0
2,17.49997115135193,71.0,-223.0,1.6557421875000002,-5.218819444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.506967306137085,65.0,-230.0,1.5158203125000003,-5.38263888888889,-55.5999755859375,-1.0,365.0,262.0
2,17.513969898223877,58.0,-238.0,1.3525781250000002,-5.569861111111112,-55.5999755859375,-1.0,365.0,262.0
2,17.520960807800293,53.0,-244.0,1.2359765625,-5.710277777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.527979135513306,49.0,-249.0,1.1426953125000001,-5.827291666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.534970998764038,46.0,-253.0,1.072734375,-5.920902777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.54196572303772,44.0,-256.0,1.02609375,-5.9911111111111115,-55.5999755859375,-1.0,365.0,262.0
2,17.54897117614746,42.0,-257.0,0.9794531250000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.556073904037476,41.0,-258.0,0.9561328125000002,-6.037916666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.563066959381104,39.0,-259.0,0.9094921875,-6.061319444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.56994938850403,38.0,-259.0,0.886171875,-6.061319444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.57707643508911,37.0,-259.0,0.8628515625000001,-6.061319444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.58413052558899,37.0,-259.0,0.8628515625000001,-6.061319444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.5910701751709,36.0,-258.0,0.8395312500000001,-6.037916666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.598231554031372,35.0,-258.0,0.8162109375000001,-6.037916666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.60418701171875,33.0,-257.0,0.7695703125000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.611234664916992,33.0,-257.0,0.7695703125000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.61823844909668,32.0,-257.0,0.7462500000000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.625244617462158,31.0,-257.0,0.7229296875000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.632232904434204,31.0,-257.0,0.7229296875000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.639105319976807,30.0,-257.0,0.6996093750000001,-6.01451388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.646240711212158,29.0,-258.0,0.6762890625000001,-6.037916666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.65310835838318,28.0,-259.0,0.6529687500000001,-6.061319444444445,-55.5999755859375,-1.0,365.0,262.0
2,17.660103797912598,28.0,-262.0,0.6529687500000001,-6.131527777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.667083978652954,28.0,-264.0,0.6529687500000001,-6.178333333333334,-55.5999755859375,-1.0,365.0,262.0
2,17.673972129821777,27.0,-267.0,0.6296484375000001,-6.248541666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.680968284606934,27.0,-272.0,0.6296484375000001,-6.365555555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.68795657157898,27.0,-276.0,0.6296484375000001,-6.459166666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.694976091384888,27.0,-279.0,0.6296484375000001,-6.529375000000001,-55.5999755859375,-1.0,365.0,262.0
2,17.701947927474976,27.0,-284.0,0.6296484375000001,-6.64638888888889,-55.5999755859375,-1.0,365.0,262.0
2,17.708969354629517,27.0,-289.0,0.6296484375000001,-6.763402777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.715967178344727,27.0,-294.0,0.6296484375000001,-6.880416666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.722970485687256,26.0,-301.0,0.6063281250000001,-7.044236111111111,-55.5999755859375,-1.0,365.0,262.0
2,17.7299644947052,25.0,-309.0,0.5830078125000001,-7.231458333333334,-55.5999755859375,-1.0,365.0,262.0
2,17.736967086791992,24.0,-316.0,0.5596875000000001,-7.395277777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.742959022521973,23.0,-325.0,0.5363671875,-7.605902777777779,-55.5999755859375,-1.0,365.0,262.0
2,17.749964237213135,21.0,-332.0,0.4897265625000001,-7.769722222222223,-55.5999755859375,-1.0,365.0,262.0
2,17.756958961486816,19.0,-339.0,0.4430859375,-7.933541666666668,-55.5999755859375,-1.0,365.0,262.0
2,17.76396894454956,18.0,-343.0,0.41976562500000003,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.770965814590454,18.0,-347.0,0.41976562500000003,-8.12076388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.778079509735107,17.0,-349.0,0.39644531250000004,-8.167569444444444,-55.5999755859375,-1.0,365.0,262.0
2,17.785081148147583,16.0,-351.0,0.37312500000000004,-8.214375,-55.5999755859375,-1.0,365.0,262.0
2,17.791948080062866,16.0,-352.0,0.37312500000000004,-8.237777777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.799094438552856,16.0,-352.0,0.37312500000000004,-8.237777777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.806159019470215,16.0,-353.0,0.37312500000000004,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.813080310821533,16.0,-353.0,0.37312500000000004,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.82000732421875,16.0,-353.0,0.37312500000000004,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.8269464969635,16.0,-353.0,0.37312500000000004,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.833884716033936,16.0,-353.0,0.37312500000000004,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.840827226638794,16.0,-353.0,0.37312500000000004,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,17.84822654724121,16.0,-352.0,0.37312500000000004,-8.237777777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.85421895980835,16.0,-352.0,0.37312500000000004,-8.237777777777778,-55.5999755859375,-1.0,365.0,262.0
2,17.8612380027771,16.0,-350.0,0.37312500000000004,-8.190972222222223,-55.5999755859375,-1.0,365.0,262.0
2,17.8680899143219,15.0,-348.0,0.34980468750000004,-8.144166666666667,-55.5999755859375,-1.0,365.0,262.0
2,17.87524437904358,15.0,-347.0,0.34980468750000004,-8.12076388888889,-55.5999755859375,-1.0,365.0,262.0
2,17.882224798202515,14.0,-346.0,0.32648437500000005,-8.09736111111111,-55.5999755859375,-1.0,365.0,262.0
2,17.88922953605652,14.0,-345.0,0.32648437500000005,-8.073958333333334,-55.5999755859375,-1.0,365.0,262.0
2,17.896233320236206,14.0,-344.0,0.32648437500000005,-8.050555555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.903105974197388,14.0,-344.0,0.32648437500000005,-8.050555555555556,-55.5999755859375,-1.0,365.0,262.0
2,17.910224676132202,14.0,-343.0,0.32648437500000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.91726064682007,14.0,-343.0,0.32648437500000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.924238204956055,14.0,-343.0,0.32648437500000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.931106090545654,14.0,-343.0,0.32648437500000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.938257455825806,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.944978952407837,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.9519362449646,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.95896315574646,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.96581482887268,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.972824096679688,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.979233741760254,13.0,-343.0,0.30316406250000005,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.986241817474365,12.0,-343.0,0.27984375000000006,-8.02715277777778,-55.5999755859375,-1.0,365.0,262.0
2,17.993229389190674,11.0,-344.0,0.2565234375,-8.050555555555556,-55.5999755859375,-1.0,365.0,262.0
2,18.00011372566223,11.0,-344.0,0.2565234375,-8.050555555555556,-55.5999755859375,-1.0,365.0,262.0
2,18.007106065750122,10.0,-345.0,0.233203125,-8.073958333333334,-55.5999755859375,-1.0,365.0,262.0
2,18.014083862304688,9.0,-346.0,0.20988281250000002,-8.09736111111111,-55.5999755859375,-1.0,365.0,262.0
2,18.02110004425049,9.0,-347.0,0.20988281250000002,-8.12076388888889,-55.5999755859375,-1.0,365.0,262.0
2,18.02822732925415,8.0,-348.0,0.18656250000000002,-8.144166666666667,-55.5999755859375,-1.0,365.0,262.0
2,18.035082817077637,7.0,-349.0,0.16324218750000002,-8.167569444444444,-55.5999755859375,-1.0,365.0,262.0
2,18.04209280014038,6.0,-351.0,0.13992187500000003,-8.214375,-55.5999755859375,-1.0,365.0,262.0
2,18.049108505249023,5.0,-353.0,0.1166015625,-8.261180555555557,-55.5999755859375,-1.0,365.0,262.0
2,18.056089639663696,4.0,-354.0,0.09328125000000001,-8.284583333333334,-55.5999755859375,-1.0,365.0,262.0
2,18.063095331192017,4.0,-356.0,0.09328125000000001,-8.33138888888889,-55.5999755859375,-1.0,365.0,262.0
2,18.070220232009888,3.0,-357.0,0.06996093750000001,-8.354791666666667,-55.5999755859375,-1.0,365.0,262.0
2,18.077062129974365,3.0,-358.0,0.06996093750000001,-8.378194444444444,-55.5999755859375,-1.0,365.0,262.0
2,18.084088563919067,3.0,-359.0,0.06996093750000001,-8.401597222222223,-55.5999755859375,-1.0,365.0,262.0
2,18.091224193572998,3.0,-359.0,0.06996093750000001,-8.401597222222223,-55.5999755859375,-1.0,365.0,262.0
2,18.098233699798584,3.0,-360.0,0.06996093750000001,-8.425,-55.5999755859375,-1.0,365.0,262.0
2,18.104154348373413,3.0,-360.0,0.06996093750000001,-8.425,-55.5999755859375,-1.0,365.0,262.0
2,18.111722469329834,3.0,-360.0,0.06996093750000001,-8.425,-55.5999755859375,-1.0,365.0,262.0
2,18.11864447593689,2.0,-360.0,0.046640625000000005,-8.425,-55.5999755859375,-1.0,365.0,262.0
2,18.125542402267456,2.0,-360.0,0.046640625000000005,-8.425,-55.5999755859375,-1.0,365.0,262.0
2,18.13223147392273,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.139439821243286,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.146355152130127,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.15331768989563,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.16025972366333,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.167212963104248,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.174174070358276,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.181357860565186,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.188057899475098,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.195312976837158,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.20192575454712,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.208902835845947,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.215850830078125,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.222802877426147,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.229726314544678,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.236661195755005,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.24362301826477,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.25055241584778,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.258123636245728,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.26490831375122,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.271700859069824,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.277919054031372,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.285362005233765,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.29227566719055,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.29924988746643,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.306204557418823,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.313087701797485,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.32000184059143,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.326942682266235,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.333887815475464,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.34031367301941,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.347864627838135,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.35477924346924,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.361757516860962,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.36860203742981,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.375757217407227,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.381941318511963,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.38952875137329,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.396448612213135,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.40340232849121,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.410353899002075,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.41731286048889,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.424160718917847,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.431130170822144,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.438230991363525,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.44497847557068,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.45193362236023,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.458878993988037,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.465831518173218,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.472759008407593,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.47971534729004,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.486705541610718,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.49362564086914,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
2,18.500628232955933,2.0,-361.0,0.046640625000000005,-8.448402777777778,-55.5999755859375,-1.0,365.0,262.0
